lon,lat,predicted_label_2019,predicted_label_2024,changed
113.8323,1.224,Forest,Forest,False
113.8457,1.224,Forest,Forest,False
113.9311,1.224,Forest,Forest,False
114.0164,1.224,Forest,Forest,False
114.1107,1.224,Forest,Forest,False
113.684,1.2284,Forest,Forest,False
113.7784,1.2284,Forest,Forest,False
113.8413,1.2284,Forest,Forest,False
113.8502,1.2284,Forest,Forest,False
113.8727,1.2284,Forest,Forest,False
113.9266,1.2284,Forest,Forest,False
113.976,1.2284,Forest,Forest,False
114.0119,1.2284,Forest,Forest,False
114.0703,1.2284,Forest,Forest,False
114.0973,1.2284,Forest,Forest,False
114.1063,1.2284,Forest,Forest,False
114.1467,1.2284,Forest,Forest,False
114.1557,1.2284,Forest,Forest,False
114.1781,1.2284,Forest,Forest,False
114.2051,1.2284,Forest,Forest,False
113.702,1.2329,Forest,Forest,False
113.7065,1.2329,Forest,Forest,False
113.7335,1.2329,Forest,Forest,False
113.8008,1.2329,Forest,Forest,False
113.8188,1.2329,Forest,Forest,False
113.8368,1.2329,Forest,Forest,False
113.9266,1.2329,Forest,Forest,False
113.9715,1.2329,Forest,Forest,False
114.0568,1.2329,Forest,Forest,False
114.1018,1.2329,Forest,Forest,False
114.1063,1.2329,Forest,Forest,False
114.1602,1.2329,Forest,Forest,False
113.8188,1.2374,Forest,Forest,False
113.8368,1.2374,Forest,Forest,False
113.8413,1.2374,Forest,Forest,False
113.8637,1.2374,Forest,Forest,False
113.8817,1.2374,Forest,Forest,False
113.9266,1.2374,Forest,Forest,False
113.949,1.2374,Forest,Forest,False
113.9805,1.2374,Forest,Forest,False
114.0119,1.2374,Forest,Forest,False
114.0209,1.2374,Forest,Forest,False
113.6796,1.2419,Forest,Forest,False
114.0479,1.2419,Forest,Forest,False
114.1152,1.2419,Forest,Forest,False
114.2275,1.2419,Forest,Forest,False
113.7335,1.2464,Forest,Forest,False
113.7739,1.2464,Forest,Forest,False
113.8413,1.2464,Forest,Forest,False
113.8862,1.2464,Forest,Forest,False
113.9086,1.2464,Forest,Forest,False
114.0344,1.2464,Forest,Forest,False
114.0973,1.2464,Forest,Forest,False
114.1107,1.2464,Forest,Forest,False
113.8323,1.2509,Forest,Forest,False
113.9311,1.2509,Forest,Forest,False
113.949,1.2509,Forest,Forest,False
114.0209,1.2509,Forest,Forest,False
114.0254,1.2509,Forest,Forest,False
113.729,1.2554,Forest,Forest,False
113.8547,1.2554,Forest,Forest,False
114.0389,1.2554,Forest,Forest,False
114.1287,1.2554,Forest,Forest,False
114.2455,1.2554,Forest,Forest,False
113.6796,1.2599,Forest,Forest,False
113.7874,1.2599,Forest,Forest,False
113.8143,1.2599,Forest,Forest,False
113.8817,1.2599,Forest,Forest,False
113.8951,1.2599,Forest,Forest,False
113.9625,1.2599,Forest,Forest,False
113.985,1.2599,Forest,Forest,False
114.0119,1.2599,Forest,Forest,False
114.0164,1.2599,Forest,Forest,False
114.0479,1.2599,Forest,Forest,False
114.1781,1.2599,Forest,Forest,False
113.7065,1.2644,Forest,Forest,False
113.7829,1.2644,Forest,Forest,False
113.8637,1.2644,Forest,Forest,False
113.8772,1.2644,Forest,Forest,False
113.8817,1.2644,Forest,Forest,False
113.8862,1.2644,Forest,Forest,False
113.8996,1.2644,Forest,Forest,False
113.9266,1.2644,Forest,Forest,False
113.9311,1.2644,Forest,Forest,False
113.985,1.2644,Forest,Forest,False
114.0973,1.2644,Forest,Forest,False
113.693,1.2689,Forest,Forest,False
113.8592,1.2689,Forest,Forest,False
113.9131,1.2689,Forest,Forest,False
113.9311,1.2689,Forest,Forest,False
113.9535,1.2689,Forest,Forest,False
114.0479,1.2689,Forest,Forest,False
114.0748,1.2689,Forest,Forest,False
114.2275,1.2689,Forest,Forest,False
113.7604,1.2734,Forest,Forest,False
113.8323,1.2734,Forest,Forest,False
113.976,1.2734,Forest,Forest,False
114.0389,1.2734,Forest,Forest,False
114.0658,1.2734,Forest,Forest,False
114.1063,1.2734,Forest,Forest,False
114.1152,1.2734,Forest,Forest,False
114.1691,1.2734,Forest,Forest,False
114.1916,1.2734,Forest,Forest,False
113.7424,1.2779,Forest,Forest,False
114.0973,1.2779,Forest,Forest,False
114.1107,1.2779,Forest,Forest,False
114.1152,1.2779,Forest,Forest,False
114.1467,1.2779,Forest,Forest,False
114.1691,1.2779,Forest,Forest,False
114.1781,1.2779,Forest,Forest,False
114.223,1.2779,Forest,Forest,False
113.711,1.2823,Forest,Forest,False
113.8008,1.2823,Forest,Forest,False
113.8727,1.2823,Forest,Forest,False
113.8817,1.2823,Forest,Forest,False
113.8951,1.2823,Forest,Forest,False
113.9131,1.2823,Forest,Forest,False
113.985,1.2823,Forest,Forest,False
114.0658,1.2823,Forest,Forest,False
114.2455,1.2823,Forest,Forest,False
113.7918,1.2868,Forest,Forest,False
113.8996,1.2868,Forest,Forest,False
113.967,1.2868,Forest,Forest,False
114.0389,1.2868,Forest,Forest,False
114.1961,1.2868,Forest,Forest,False
114.2365,1.2868,Forest,Forest,False
113.7604,1.2913,Forest,Forest,False
113.8278,1.2913,Forest,Forest,False
113.967,1.2913,Forest,Forest,False
114.0973,1.2913,Forest,Forest,False
114.2141,1.2913,Forest,Forest,False
113.8278,1.2958,Forest,Forest,False
113.8727,1.2958,Forest,Forest,False
113.9221,1.2958,Forest,Forest,False
113.958,1.2958,Forest,Forest,False
113.9985,1.2958,Forest,Forest,False
114.0254,1.2958,Forest,Forest,False
114.0613,1.2958,Forest,Forest,False
114.1152,1.2958,Forest,Forest,False
114.1646,1.2958,Forest,Forest,False
114.2096,1.2958,Forest,Forest,False
113.7694,1.3003,Forest,Forest,False
113.8368,1.3003,Forest,Forest,False
113.8547,1.3003,Forest,Forest,False
113.8592,1.3003,Forest,Forest,False
113.9356,1.3003,Forest,Forest,False
113.9401,1.3003,Forest,Forest,False
114.0119,1.3003,Forest,Forest,False
114.0209,1.3003,Forest,Forest,False
113.7784,1.3048,Forest,Forest,False
113.8098,1.3048,Forest,Forest,False
113.8278,1.3048,Forest,Forest,False
113.8413,1.3048,Forest,Forest,False
113.9985,1.3048,Forest,Forest,False
114.1063,1.3048,Forest,Forest,False
114.232,1.3048,Forest,Forest,False
114.2455,1.3048,Forest,Forest,False
113.8502,1.3093,Forest,Forest,False
113.9401,1.3093,Forest,Forest,False
113.985,1.3093,Forest,Forest,False
114.0613,1.3093,Forest,Forest,False
114.0658,1.3093,Forest,Forest,False
114.1422,1.3093,Forest,Forest,False
114.1961,1.3093,Forest,Forest,False
114.2096,1.3093,Forest,Forest,False
114.2365,1.3093,Forest,Forest,False
114.2455,1.3093,Forest,Forest,False
113.8772,1.3138,Forest,Forest,False
113.976,1.3138,Forest,Forest,False
113.9895,1.3138,Forest,Forest,False
114.0029,1.3138,Forest,Forest,False
114.1107,1.3138,Forest,Forest,False
114.1691,1.3138,Forest,Forest,False
114.223,1.3138,Forest,Forest,False
113.8637,1.3183,Forest,Forest,False
114.1377,1.3183,Forest,Forest,False
114.1691,1.3183,Forest,Forest,False
114.2141,1.3183,Forest,Forest,False
114.241,1.3183,Forest,Forest,False
113.7963,1.3228,Forest,Forest,False
113.8053,1.3228,Forest,Forest,False
113.949,1.3228,Forest,Forest,False
114.0119,1.3228,Forest,Forest,False
114.0209,1.3228,Forest,Forest,False
114.0524,1.3228,Forest,Forest,False
114.0838,1.3228,Forest,Forest,False
114.1557,1.3228,Forest,Forest,False
114.1961,1.3228,Forest,Forest,False
114.2006,1.3228,Forest,Forest,False
113.9715,1.3273,Forest,Forest,False
113.976,1.3273,Forest,Forest,False
113.8547,1.3318,Forest,Forest,False
113.8727,1.3318,Forest,Forest,False
113.8996,1.3318,Forest,Forest,False
113.9086,1.3318,Forest,Forest,False
113.9131,1.3318,Forest,Forest,False
114.1063,1.3318,Forest,Forest,False
114.1107,1.3318,Forest,Forest,False
113.9625,1.3362,Forest,Forest,False
114.0119,1.3362,Forest,Forest,False
114.0209,1.3362,Forest,Forest,False
114.0389,1.3362,Forest,Forest,False
114.0434,1.3362,Forest,Forest,False
114.1197,1.3362,Forest,Forest,False
114.1557,1.3362,Forest,Forest,False
114.1826,1.3362,Forest,Forest,False
113.8278,1.3407,Forest,Forest,False
114.1018,1.3407,Forest,Forest,False
114.1826,1.3407,Forest,Forest,False
114.2051,1.3407,Forest,Forest,False
114.223,1.3407,Forest,Forest,False
113.8143,1.3452,Forest,Forest,False
114.0703,1.3452,Forest,Forest,False
114.0748,1.3452,Forest,Forest,False
114.0928,1.3452,Forest,Forest,False
114.1646,1.3452,Forest,Forest,False
114.1691,1.3452,Forest,Forest,False
114.2051,1.3452,Forest,Forest,False
113.8053,1.3497,Forest,Forest,False
113.8143,1.3497,Forest,Forest,False
113.9221,1.3497,Forest,Forest,False
113.976,1.3497,Forest,Forest,False
114.0479,1.3497,Forest,Forest,False
114.0658,1.3497,Forest,Forest,False
114.1332,1.3497,Forest,Forest,False
113.8907,1.3542,Forest,Forest,False
114.0209,1.3542,Forest,Forest,False
114.0434,1.3542,Forest,Forest,False
114.0613,1.3542,Forest,Forest,False
114.0928,1.3542,Forest,Forest,False
114.1736,1.3542,Forest,Forest,False
114.2096,1.3542,Forest,Forest,False
113.8053,1.3587,Forest,Forest,False
113.8143,1.3587,Forest,Forest,False
113.8278,1.3587,Forest,Forest,False
113.8547,1.3587,Forest,Forest,False
113.8862,1.3587,Forest,Forest,False
113.9311,1.3587,Forest,Forest,False
113.9985,1.3587,Forest,Forest,False
114.0074,1.3587,Forest,Forest,False
114.1332,1.3587,Forest,Forest,False
113.8008,1.3632,Forest,Forest,False
113.8053,1.3632,Forest,Forest,False
113.8233,1.3632,Forest,Forest,False
113.8682,1.3632,Forest,Forest,False
113.9221,1.3632,Forest,Forest,False
114.0344,1.3632,Forest,Forest,False
113.8502,1.3677,Forest,Forest,False
113.8907,1.3677,Forest,Forest,False
113.9625,1.3677,Forest,Forest,False
113.9715,1.3677,Forest,Forest,False
113.9895,1.3677,Forest,Forest,False
114.0524,1.3677,Forest,Forest,False
114.1063,1.3677,Forest,Forest,False
114.1242,1.3677,Forest,Forest,False
114.1467,1.3677,Forest,Forest,False
114.2365,1.3677,Forest,Forest,False
114.0299,1.3722,Forest,Forest,False
114.0479,1.3722,Forest,Forest,False
114.0973,1.3722,Forest,Forest,False
114.1467,1.3722,Forest,Forest,False
114.241,1.3722,Forest,Forest,False
113.8637,1.3767,Forest,Forest,False
113.9985,1.3767,Forest,Forest,False
114.0299,1.3767,Forest,Forest,False
113.8907,1.3812,Forest,Forest,False
113.9266,1.3812,Forest,Forest,False
113.9446,1.3812,Forest,Forest,False
114.0074,1.3812,Forest,Forest,False
114.1916,1.3812,Forest,Forest,False
114.2455,1.3812,Forest,Forest,False
113.9535,1.3857,Forest,Forest,False
113.8727,1.3901,Forest,Forest,False
114.0119,1.3901,Forest,Forest,False
114.1557,1.3901,Forest,Forest,False
114.2006,1.3901,Forest,Forest,False
113.9176,1.3946,Forest,Forest,False
113.9535,1.3946,Forest,Forest,False
113.994,1.3946,Forest,Forest,False
114.1646,1.3946,Forest,Forest,False
113.9401,1.3991,Forest,Forest,False
113.9625,1.3991,Forest,Forest,False
114.0254,1.3991,Forest,Forest,False
114.1152,1.3991,Forest,Forest,False
113.8547,1.4036,Forest,Forest,False
113.8996,1.4036,Forest,Forest,False
113.958,1.4036,Forest,Forest,False
114.0344,1.4036,Forest,Forest,False
114.0838,1.4036,Forest,Forest,False
113.9266,1.4081,Forest,Forest,False
113.9895,1.4081,Forest,Forest,False
114.0029,1.4081,Forest,Forest,False
114.0164,1.4081,Forest,Forest,False
114.0344,1.4081,Forest,Forest,False
114.0703,1.4081,Forest,Forest,False
114.1063,1.4081,Forest,Forest,False
114.2455,1.4081,Forest,Forest,False
113.8817,1.4126,Forest,Forest,False
114.0209,1.4126,Forest,Forest,False
114.1107,1.4126,Forest,Forest,False
113.8817,1.4171,Forest,Forest,False
113.9131,1.4171,Forest,Forest,False
113.985,1.4171,Forest,Forest,False
113.9985,1.4171,Forest,Forest,False
114.0029,1.4171,Forest,Forest,False
114.0434,1.4171,Forest,Forest,False
114.0479,1.4171,Forest,Forest,False
114.1063,1.4171,Forest,Forest,False
114.1512,1.4171,Forest,Forest,False
114.232,1.4171,Forest,Forest,False
113.9625,1.4216,Forest,Forest,False
114.0568,1.4216,Forest,Forest,False
114.0838,1.4216,Forest,Forest,False
114.1107,1.4216,Forest,Forest,False
114.1242,1.4216,Forest,Forest,False
114.1287,1.4216,Forest,Forest,False
114.1781,1.4216,Forest,Forest,False
114.1871,1.4216,Forest,Forest,False
113.9311,1.4261,Forest,Forest,False
114.0119,1.4261,Forest,Forest,False
114.1107,1.4261,Forest,Forest,False
114.1152,1.4261,Forest,Forest,False
114.2365,1.4261,Forest,Forest,False
114.0074,1.4306,Forest,Forest,False
114.1332,1.4306,Forest,Forest,False
114.232,1.4306,Forest,Forest,False
113.9446,1.4351,Forest,Forest,False
113.976,1.4351,Forest,Forest,False
113.9805,1.4351,Forest,Forest,False
114.0524,1.4351,Forest,Forest,False
114.0568,1.4351,Forest,Forest,False
114.1152,1.4351,Forest,Forest,False
114.1422,1.4351,Forest,Forest,False
113.9446,1.4396,Forest,Forest,False
114.0658,1.4396,Forest,Forest,False
114.0838,1.4396,Forest,Forest,False
114.2455,1.4396,Forest,Forest,False
114.0568,1.444,Forest,Forest,False
114.1646,1.444,Forest,Forest,False
114.1691,1.444,Forest,Forest,False
113.9356,1.4485,Forest,Forest,False
114.0389,1.4485,Forest,Forest,False
114.241,1.4485,Forest,Forest,False
114.0254,1.453,Forest,Forest,False
114.0748,1.453,Forest,Forest,False
114.241,1.453,Forest,Forest,False
114.2455,1.453,Forest,Forest,False
114.0164,1.4575,Forest,Forest,False
114.232,1.4575,Forest,Forest,False
114.0164,1.462,Forest,Forest,False
114.0344,1.462,Forest,Forest,False
114.1197,1.462,Forest,Forest,False
114.0164,1.4665,Forest,Forest,False
114.1018,1.4665,Forest,Forest,False
114.1063,1.4665,Forest,Forest,False
114.1512,1.4665,Forest,Forest,False
114.0254,1.471,Forest,Forest,False
114.0479,1.471,Forest,Forest,False
114.1152,1.471,Forest,Forest,False
114.1467,1.471,Forest,Shrubland/Agriculture,True
114.1646,1.471,Forest,Forest,False
114.0838,1.48,Forest,Forest,False
112.0626,0.9724,Forest,Forest,False
112.1479,0.9724,Shrubland/Agriculture,Forest,True
112.1928,0.9724,Shrubland/Agriculture,Water,True
112.2872,0.9724,Forest,Forest,False
112.3231,0.9724,Forest,Forest,False
112.4983,0.9724,Forest,Forest,False
112.0491,0.9769,Shrubland/Agriculture,Shrubland/Agriculture,False
112.1569,0.9769,Bare/Mining-like,Water,True
112.1973,0.9769,Shrubland/Agriculture,Forest,True
112.4893,0.9769,Forest,Forest,False
111.9907,0.9814,Forest,Forest,False
112.0177,0.9814,Forest,Forest,False
112.0356,0.9814,Forest,Forest,False
112.0581,0.9814,Forest,Forest,False
112.1794,0.9814,Shrubland/Agriculture,Shrubland/Agriculture,False
112.2872,0.9814,Forest,Forest,False
112.3545,0.9814,Forest,Forest,False
112.386,0.9814,Forest,Forest,False
112.3905,0.9814,Forest,Forest,False
111.9862,0.9859,Forest,Forest,False
112.112,0.9859,Forest,Forest,False
112.1614,0.9859,Shrubland/Agriculture,Built-up,True
112.1973,0.9859,Shrubland/Agriculture,Water,True
112.2333,0.9859,Shrubland/Agriculture,Forest,True
112.4489,0.9859,Forest,Forest,False
112.5073,0.9859,Forest,Forest,False
111.9683,0.9904,Shrubland/Agriculture,Shrubland/Agriculture,False
112.0222,0.9904,Forest,Forest,False
112.2422,0.9904,Built-up,Water,True
112.386,0.9904,Forest,Forest,False
112.4084,0.9904,Forest,Forest,False
111.9683,0.9949,Forest,Forest,False
112.0311,0.9949,Forest,Forest,False
112.0626,0.9949,Forest,Forest,False
112.1165,0.9949,Forest,Forest,False
112.2108,0.9949,Built-up,Water,True
112.2557,0.9949,Forest,Forest,False
112.3276,0.9949,Forest,Forest,False
112.4623,0.9949,Forest,Forest,False
112.0267,0.9994,Forest,Forest,False
112.2512,0.9994,Forest,Forest,False
112.3545,0.9994,Forest,Forest,False
112.395,0.9994,Forest,Forest,False
111.9952,1.0039,Forest,Forest,False
112.0356,1.0039,Forest,Forest,False
112.1434,1.0039,Forest,Forest,False
112.1524,1.0039,Forest,Forest,False
112.1884,1.0039,Shrubland/Agriculture,Forest,True
112.3051,1.0039,Forest,Forest,False
112.3545,1.0039,Forest,Forest,False
112.4354,1.0039,Forest,Forest,False
112.4758,1.0039,Forest,Forest,False
111.9593,1.0084,Forest,Forest,False
112.2378,1.0084,Shrubland/Agriculture,Forest,True
112.4534,1.0084,Forest,Forest,False
111.9593,1.0129,Shrubland/Agriculture,Forest,True
112.0177,1.0129,Forest,Forest,False
112.1434,1.0129,Forest,Forest,False
112.3006,1.0129,Forest,Forest,False
112.4534,1.0129,Forest,Forest,False
112.1075,1.0173,Forest,Forest,False
112.1749,1.0173,Forest,Forest,False
112.2198,1.0173,Built-up,Forest,True
112.2378,1.0173,Shrubland/Agriculture,Forest,True
112.2692,1.0173,Forest,Forest,False
112.3276,1.0173,Forest,Forest,False
112.4129,1.0173,Forest,Forest,False
112.4444,1.0173,Forest,Forest,False
111.9638,1.0218,Forest,Forest,False
111.9772,1.0218,Forest,Shrubland/Agriculture,True
112.121,1.0218,Forest,Forest,False
112.1704,1.0218,Forest,Forest,False
112.2333,1.0218,Built-up,Shrubland/Agriculture,True
112.2557,1.0218,Forest,Forest,False
112.2872,1.0218,Shrubland/Agriculture,Forest,True
112.3051,1.0218,Forest,Forest,False
112.395,1.0218,Forest,Forest,False
112.4983,1.0218,Forest,Forest,False
111.9772,1.0263,Forest,Forest,False
112.0761,1.0263,Forest,Shrubland/Agriculture,True
112.1839,1.0263,Forest,Forest,False
112.2153,1.0263,Built-up,Water,True
112.4084,1.0263,Forest,Forest,False
112.4174,1.0263,Forest,Forest,False
112.4354,1.0263,Forest,Forest,False
112.4444,1.0263,Forest,Forest,False
111.9593,1.0308,Forest,Forest,False
112.0716,1.0308,Shrubland/Agriculture,Forest,True
112.0806,1.0308,Forest,Forest,False
112.112,1.0308,Forest,Shrubland/Agriculture,True
112.121,1.0308,Forest,Shrubland/Agriculture,True
112.1884,1.0308,Forest,Forest,False
112.2782,1.0308,Forest,Forest,False
112.2917,1.0308,Forest,Forest,False
112.395,1.0308,Forest,Forest,False
112.4039,1.0308,Forest,Forest,False
112.4309,1.0308,Forest,Forest,False
112.4938,1.0308,Forest,Forest,False
111.9638,1.0353,Forest,Forest,False
111.9772,1.0353,Forest,Forest,False
111.9952,1.0353,Shrubland/Agriculture,Forest,True
112.0042,1.0353,Forest,Forest,False
112.0087,1.0353,Forest,Forest,False
112.0626,1.0353,Shrubland/Agriculture,Shrubland/Agriculture,False
112.13,1.0353,Forest,Forest,False
112.1569,1.0353,Forest,Forest,False
112.4534,1.0353,Forest,Forest,False
111.9772,1.0398,Forest,Forest,False
112.0222,1.0398,Forest,Forest,False
112.0311,1.0398,Forest,Forest,False
112.0491,1.0398,Forest,Forest,False
112.1704,1.0398,Forest,Forest,False
112.2153,1.0398,Forest,Forest,False
112.2243,1.0398,Forest,Forest,False
112.2378,1.0398,Forest,Forest,False
112.2512,1.0398,Forest,Forest,False
112.2827,1.0398,Forest,Forest,False
112.4354,1.0398,Forest,Forest,False
111.9638,1.0443,Forest,Forest,False
112.2467,1.0443,Forest,Forest,False
112.3456,1.0443,Forest,Forest,False
112.3545,1.0443,Forest,Forest,False
112.4578,1.0443,Forest,Forest,False
112.4623,1.0443,Forest,Forest,False
111.9997,1.0488,Shrubland/Agriculture,Shrubland/Agriculture,False
112.0042,1.0488,Shrubland/Agriculture,Shrubland/Agriculture,False
112.1659,1.0488,Forest,Forest,False
112.2961,1.0488,Shrubland/Agriculture,Shrubland/Agriculture,False
112.4084,1.0488,Forest,Forest,False
112.4399,1.0488,Forest,Forest,False
112.5162,1.0488,Forest,Forest,False
112.0177,1.0533,Forest,Forest,False
112.0311,1.0533,Forest,Shrubland/Agriculture,True
112.0581,1.0533,Forest,Forest,False
112.1479,1.0533,Forest,Forest,False
112.1524,1.0533,Forest,Forest,False
112.2512,1.0533,Forest,Forest,False
112.2602,1.0533,Forest,Forest,False
112.3006,1.0533,Forest,Forest,False
112.3141,1.0533,Forest,Forest,False
112.3456,1.0533,Forest,Forest,False
112.3905,1.0533,Forest,Forest,False
112.395,1.0533,Forest,Forest,False
112.4803,1.0533,Forest,Forest,False
112.4983,1.0533,Forest,Forest,False
112.5117,1.0533,Forest,Forest,False
111.9683,1.0578,Shrubland/Agriculture,Shrubland/Agriculture,False
112.0042,1.0578,Shrubland/Agriculture,Shrubland/Agriculture,False
112.0356,1.0578,Shrubland/Agriculture,Forest,True
112.0491,1.0578,Forest,Forest,False
112.0536,1.0578,Forest,Forest,False
112.0806,1.0578,Forest,Forest,False
112.1659,1.0578,Forest,Forest,False
112.1973,1.0578,Forest,Forest,False
112.2647,1.0578,Forest,Forest,False
112.2692,1.0578,Forest,Forest,False
112.5162,1.0578,Forest,Forest,False
112.1569,1.0623,Forest,Forest,False
112.1973,1.0623,Forest,Forest,False
112.2602,1.0623,Shrubland/Agriculture,Forest,True
112.4219,1.0623,Forest,Forest,False
111.9952,1.0667,Shrubland/Agriculture,Shrubland/Agriculture,False
112.1839,1.0667,Forest,Forest,False
112.2153,1.0667,Forest,Forest,False
112.3096,1.0667,Forest,Forest,False
112.3366,1.0667,Forest,Forest,False
112.35,1.0667,Forest,Forest,False
112.4309,1.0667,Forest,Forest,False
112.0895,1.0712,Forest,Forest,False
112.1075,1.0712,Forest,Forest,False
112.1434,1.0712,Forest,Forest,False
112.368,1.0712,Forest,Forest,False
112.4219,1.0712,Forest,Forest,False
