lon,lat,class_start,class_end,is_changed,transition_code,forest_loss,forest_gain,urbanization,mining_expansion
116.9898,1.1611,0,0,0,0->0,0,0,0,0
116.9943,1.1611,0,0,0,0->0,0,0,0,0
117.0033,1.1611,0,0,0,0->0,0,0,0,0
117.0393,1.1611,0,0,0,0->0,0,0,0,0
117.0437,1.1745,1,0,1,1->0,0,1,0,0
117.0258,1.1835,0,0,0,0->0,0,0,0,0
117.0797,1.1835,1,0,1,1->0,0,1,0,0
117.0078,1.188,1,1,0,1->1,0,0,0,0
117.0123,1.188,1,1,0,1->1,0,0,0,0
117.0437,1.188,1,0,1,1->0,0,1,0,0
117.0482,1.188,0,1,1,0->1,1,0,0,0
117.0662,1.188,1,1,0,1->1,0,0,0,0
117.0887,1.188,0,0,0,0->0,0,0,0,0
116.9898,1.1925,1,1,0,1->1,0,0,0,0
117.0258,1.1925,1,1,0,1->1,0,0,0,0
117.0617,1.1925,1,0,1,1->0,0,1,0,0
117.0707,1.197,1,0,1,1->0,0,1,0,0
117.0393,1.2015,1,0,1,1->0,0,1,0,0
117.0752,1.2105,1,0,1,1->0,0,1,0,0
117.0482,1.215,0,0,0,0->0,0,0,0,0
117.0258,1.2195,1,0,1,1->0,0,1,0,0
117.0123,1.224,0,1,1,0->1,1,0,0,0
117.0168,1.224,1,1,0,1->1,0,0,0,0
117.0617,1.2284,0,1,1,0->1,1,0,0,0
117.0482,1.2374,1,1,0,1->1,0,0,0,0
117.0168,1.2419,0,1,1,0->1,1,0,0,0
117.0887,1.2419,1,0,1,1->0,0,1,0,0
117.0258,1.2509,0,1,1,0->1,1,0,0,0
117.0662,1.2509,1,1,0,1->1,0,0,0,0
117.0168,1.2554,0,0,0,0->0,0,0,0,0
117.0842,1.2554,0,0,0,0->0,0,0,0,0
117.0887,1.2779,0,0,0,0->0,0,0,0,0
117.0348,1.2823,0,0,0,0->0,0,0,0,0
117.0707,1.2823,0,0,0,0->0,0,0,0,0
117.0842,1.2868,1,0,1,1->0,0,1,0,0
117.0887,1.2868,0,1,1,0->1,1,0,0,0
117.0393,1.3048,0,0,0,0->0,0,0,0,0
117.0482,1.3048,0,0,0,0->0,0,0,0,0
117.0258,1.3093,0,0,0,0->0,0,0,0,0
117.0572,1.3093,1,0,1,1->0,0,1,0,0
117.0572,1.3138,1,0,1,1->0,0,1,0,0
117.0797,1.3273,1,0,1,1->0,0,1,0,0
117.0258,1.3318,1,0,1,1->0,0,1,0,0
117.0527,1.3318,0,1,1,0->1,1,0,0,0
117.0752,1.3318,1,0,1,1->0,0,1,0,0
117.0482,1.3362,0,0,0,0->0,0,0,0,0
117.0752,1.3362,1,0,1,1->0,0,1,0,0
117.0797,1.3407,1,0,1,1->0,0,1,0,0
117.0842,1.3497,1,0,1,1->0,0,1,0,0
117.0887,1.3542,0,0,0,0->0,0,0,0,0
117.0752,1.3857,1,0,1,1->0,0,1,0,0
117.0617,1.3901,1,1,0,1->1,0,0,0,0
117.0617,1.3946,1,0,1,1->0,0,1,0,0
117.0348,1.3991,3,0,1,3->0,0,1,0,0
117.0797,1.3991,1,0,1,1->0,0,1,0,0
117.0527,1.4216,0,0,0,0->0,0,0,0,0
117.0842,1.4216,1,0,1,1->0,0,1,0,0
117.0437,1.4261,0,0,0,0->0,0,0,0,0
117.0752,1.4261,1,1,0,1->1,0,0,0,0
117.0797,1.4396,0,0,0,0->0,0,0,0,0
117.0437,1.444,0,0,0,0->0,0,0,0,0
117.0482,1.444,2,0,1,2->0,0,1,0,0
117.0707,1.444,0,0,0,0->0,0,0,0,0
117.0482,1.4485,0,0,0,0->0,0,0,0,0
117.0797,1.4485,0,0,0,0->0,0,0,0,0
117.0887,1.4485,0,0,0,0->0,0,0,0,0
117.0797,1.462,1,0,1,1->0,0,1,0,0
117.0527,1.471,1,0,1,1->0,0,1,0,0
117.0617,1.4934,0,0,0,0->0,0,0,0,0
117.0887,1.4979,1,0,1,1->0,0,1,0,0
117.0842,1.5024,1,0,1,1->0,0,1,0,0
109.7225,1.727,0,1,1,0->1,1,0,0,0
109.6865,1.736,0,0,0,0->0,0,0,0,0
109.7135,1.736,0,0,0,0->0,0,0,0,0
109.7449,1.7405,0,1,1,0->1,1,0,0,0
109.718,1.745,0,0,0,0->0,0,0,0,0
109.7,1.754,0,0,0,0->0,0,0,0,0
109.6596,1.7585,0,0,0,0->0,0,0,0,0
109.6731,1.7629,0,0,0,0->0,0,0,0,0
109.6731,1.7674,0,0,0,0->0,0,0,0,0
109.6551,1.7719,0,0,0,0->0,0,0,0,0
109.6776,1.7719,0,0,0,0->0,0,0,0,0
109.7,1.7719,0,0,0,0->0,0,0,0,0
109.718,1.7719,0,0,0,0->0,0,0,0,0
109.7225,1.7719,0,0,0,0->0,0,0,0,0
109.727,1.7719,0,0,0,0->0,0,0,0,0
109.6821,1.7764,0,0,0,0->0,0,0,0,0
109.6865,1.7809,0,0,0,0->0,0,0,0,0
109.7135,1.7944,0,0,0,0->0,0,0,0,0
109.7359,1.7944,0,0,0,0->0,0,0,0,0
109.6955,1.7989,0,0,0,0->0,0,0,0,0
109.7045,1.8079,0,0,0,0->0,0,0,0,0
109.727,1.8079,1,0,1,1->0,0,1,0,0
109.7539,1.8124,1,0,1,1->0,0,1,0,0
109.6821,1.8213,0,0,0,0->0,0,0,0,0
109.7539,1.8213,1,1,0,1->1,0,0,0,0
109.7539,1.8258,2,1,1,2->1,0,0,0,0
109.7,1.8303,0,0,0,0->0,0,0,0,0
109.7494,1.8303,4,3,1,4->3,0,0,0,1
109.6865,1.8348,0,0,0,0->0,0,0,0,0
109.7,1.8348,0,0,0,0->0,0,0,0,0
109.709,1.8393,0,0,0,0->0,0,0,0,0
109.6641,1.8438,1,1,0,1->1,0,0,0,0
109.6776,1.8438,1,1,0,1->1,0,0,0,0
109.7359,1.8483,4,4,0,4->4,0,0,0,0
109.7539,1.8528,4,4,0,4->4,0,0,0,0
109.6551,1.8573,0,0,0,0->0,0,0,0,0
109.7584,1.8618,4,4,0,4->4,0,0,0,0
109.6776,1.8707,1,1,0,1->1,0,0,0,0
109.7539,1.8797,4,4,0,4->4,0,0,0,0
109.6955,1.8932,4,4,0,4->4,0,0,0,0
109.6821,1.8977,4,4,0,4->4,0,0,0,0
109.6955,1.8977,4,4,0,4->4,0,0,0,0
109.7629,1.8977,4,4,0,4->4,0,0,0,0
109.7539,1.9022,4,4,0,4->4,0,0,0,0
109.7674,1.9112,4,4,0,4->4,0,0,0,0
109.7764,1.9112,4,4,0,4->4,0,0,0,0
109.7719,1.9157,4,4,0,4->4,0,0,0,0
109.7854,1.9157,4,4,0,4->4,0,0,0,0
109.7629,1.9381,4,4,0,4->4,0,0,0,0
109.1116,1.5473,1,1,0,1->1,0,0,0,0
109.17,1.5518,2,1,1,2->1,0,0,0,0
109.2015,1.5518,0,0,0,0->0,0,0,0,0
109.0802,1.5563,4,4,0,4->4,0,0,0,0
109.0892,1.5563,3,3,0,3->3,0,0,0,0
109.17,1.5563,1,1,0,1->1,0,0,0,0
109.188,1.5563,1,1,0,1->1,0,0,0,0
109.2239,1.5563,1,1,0,1->1,0,0,0,0
109.2509,1.5563,1,1,0,1->1,0,0,0,0
109.2643,1.5563,1,1,0,1->1,0,0,0,0
109.2823,1.5563,1,1,0,1->1,0,0,0,0
109.1476,1.5608,1,1,0,1->1,0,0,0,0
109.2194,1.5608,1,1,0,1->1,0,0,0,0
109.0892,1.5653,4,4,0,4->4,0,0,0,0
109.161,1.5653,1,0,1,1->0,0,1,0,0
109.2554,1.5653,0,0,0,0->0,0,0,0,0
109.1026,1.5698,4,4,0,4->4,0,0,0,0
109.1476,1.5698,2,1,1,2->1,0,0,0,0
109.161,1.5698,2,1,1,2->1,0,0,0,0
109.2284,1.5698,1,1,0,1->1,0,0,0,0
109.0981,1.5743,4,4,0,4->4,0,0,0,0
109.1161,1.5743,1,1,0,1->1,0,0,0,0
109.1476,1.5788,2,1,1,2->1,0,0,0,0
109.2778,1.5833,0,0,0,0->0,0,0,0,0
109.1116,1.5878,4,4,0,4->4,0,0,0,0
109.1835,1.5878,1,1,0,1->1,0,0,0,0
109.2509,1.5878,0,0,0,0->0,0,0,0,0
109.2688,1.5878,0,0,0,0->0,0,0,0,0
109.1161,1.5923,4,4,0,4->4,0,0,0,0
109.1341,1.5968,4,4,0,4->4,0,0,0,0
109.179,1.5968,1,1,0,1->1,0,0,0,0
109.1925,1.5968,1,1,0,1->1,0,0,0,0
109.2284,1.5968,1,1,0,1->1,0,0,0,0
109.1925,1.6012,2,1,1,2->1,0,0,0,0
109.1251,1.6057,4,4,0,4->4,0,0,0,0
109.179,1.6057,2,2,0,2->2,0,0,0,0
109.2015,1.6057,1,1,0,1->1,0,0,0,0
109.2059,1.6057,2,1,1,2->1,0,0,0,0
109.2149,1.6057,1,2,1,1->2,0,0,1,0
109.2419,1.6057,0,1,1,0->1,1,0,0,0
109.1251,1.6102,4,4,0,4->4,0,0,0,0
109.188,1.6102,1,1,0,1->1,0,0,0,0
109.2554,1.6102,0,0,0,0->0,0,0,0,0
109.2688,1.6102,0,0,0,0->0,0,0,0,0
109.2733,1.6102,0,0,0,0->0,0,0,0,0
109.1655,1.6237,4,4,0,4->4,0,0,0,0
109.2554,1.6237,1,0,1,1->0,0,1,0,0
109.2688,1.6237,1,0,1,1->0,0,1,0,0
109.2868,1.6237,0,0,0,0->0,0,0,0,0
109.1386,1.6282,4,4,0,4->4,0,0,0,0
109.152,1.6282,4,4,0,4->4,0,0,0,0
109.1476,1.6327,4,4,0,4->4,0,0,0,0
109.161,1.6327,4,4,0,4->4,0,0,0,0
109.1925,1.6327,4,4,0,4->4,0,0,0,0
109.2284,1.6327,0,0,0,0->0,0,0,0,0
109.2329,1.6327,0,1,1,0->1,1,0,0,0
109.1071,1.6372,4,4,0,4->4,0,0,0,0
109.1476,1.6372,4,4,0,4->4,0,0,0,0
109.188,1.6372,4,4,0,4->4,0,0,0,0
109.2419,1.6372,0,1,1,0->1,1,0,0,0
109.1386,1.6417,4,4,0,4->4,0,0,0,0
109.1565,1.6417,4,4,0,4->4,0,0,0,0
109.2284,1.6417,4,4,0,4->4,0,0,0,0
109.2104,1.6462,4,4,0,4->4,0,0,0,0
109.2194,1.6462,4,4,0,4->4,0,0,0,0
109.2419,1.6507,4,4,0,4->4,0,0,0,0
109.2554,1.6507,0,0,0,0->0,0,0,0,0
109.2194,1.6551,4,4,0,4->4,0,0,0,0
109.2419,1.6551,4,4,0,4->4,0,0,0,0
109.2733,1.6551,0,0,0,0->0,0,0,0,0
109.2868,1.6551,0,1,1,0->1,1,0,0,0
109.2284,1.6641,4,4,0,4->4,0,0,0,0
109.2149,1.6686,4,4,0,4->4,0,0,0,0
109.2239,1.6686,4,4,0,4->4,0,0,0,0
109.2374,1.6686,4,4,0,4->4,0,0,0,0
109.2733,1.6686,0,0,0,0->0,0,0,0,0
109.2823,1.6686,0,0,0,0->0,0,0,0,0
109.2015,1.6731,4,4,0,4->4,0,0,0,0
109.2284,1.6821,4,4,0,4->4,0,0,0,0
109.2778,1.6866,1,1,0,1->1,0,0,0,0
109.2374,1.6911,4,4,0,4->4,0,0,0,0
109.2554,1.6911,4,4,0,4->4,0,0,0,0
109.2688,1.6911,1,1,0,1->1,0,0,0,0
109.2284,1.6956,4,4,0,4->4,0,0,0,0
109.2149,1.7001,4,4,0,4->4,0,0,0,0
109.2329,1.7046,4,4,0,4->4,0,0,0,0
109.3092,1.7225,0,1,1,0->1,1,0,0,0
109.3856,1.7225,0,0,0,0->0,0,0,0,0
109.4036,1.7225,0,0,0,0->0,0,0,0,0
109.2464,1.727,3,4,1,3->4,0,0,0,0
109.3587,1.727,0,0,0,0->0,0,0,0,0
109.5114,1.727,0,0,0,0->0,0,0,0,0
109.5698,1.727,0,0,0,0->0,0,0,0,0
109.2419,1.7315,4,4,0,4->4,0,0,0,0
109.3317,1.7315,1,0,1,1->0,0,1,0,0
109.5967,1.7315,0,0,0,0->0,0,0,0,0
109.3407,1.736,1,0,1,1->0,0,1,0,0
109.3452,1.736,1,1,0,1->1,0,0,0,0
109.3946,1.736,0,0,0,0->0,0,0,0,0
109.4665,1.736,0,0,0,0->0,0,0,0,0
109.6057,1.736,0,0,0,0->0,0,0,0,0
109.2329,1.7405,4,4,0,4->4,0,0,0,0
109.3676,1.7405,1,1,0,1->1,0,0,0,0
109.4215,1.7405,0,0,0,0->0,0,0,0,0
109.2688,1.745,4,4,0,4->4,0,0,0,0
109.3227,1.745,2,2,0,2->2,0,0,0,0
109.5293,1.745,0,0,0,0->0,0,0,0,0
109.5473,1.745,0,0,0,0->0,0,0,0,0
109.5787,1.745,1,1,0,1->1,0,0,0,0
109.5922,1.745,0,0,0,0->0,0,0,0,0
109.2733,1.7495,4,4,0,4->4,0,0,0,0
109.3182,1.7495,0,0,0,0->0,0,0,0,0
109.3542,1.7495,0,1,1,0->1,1,0,0,0
109.3856,1.7495,1,0,1,1->0,0,1,0,0
109.5024,1.7495,0,0,0,0->0,0,0,0,0
109.5338,1.7495,0,0,0,0->0,0,0,0,0
109.5473,1.7495,1,0,1,1->0,0,1,0,0
109.5787,1.7495,0,0,0,0->0,0,0,0,0
109.6461,1.7495,0,0,0,0->0,0,0,0,0
109.2823,1.754,4,4,0,4->4,0,0,0,0
109.2913,1.754,0,0,0,0->0,0,0,0,0
109.3452,1.754,1,0,1,1->0,0,1,0,0
109.5563,1.754,0,0,0,0->0,0,0,0,0
109.5608,1.754,0,0,0,0->0,0,0,0,0
109.5698,1.754,0,1,1,0->1,1,0,0,0
109.5832,1.754,0,0,0,0->0,0,0,0,0
109.4081,1.7585,0,0,0,0->0,0,0,0,0
109.417,1.7585,0,0,0,0->0,0,0,0,0
109.4934,1.7585,0,0,0,0->0,0,0,0,0
109.5338,1.7585,0,0,0,0->0,0,0,0,0
109.5743,1.7585,1,1,0,1->1,0,0,0,0
109.6282,1.7585,0,0,0,0->0,0,0,0,0
109.2778,1.7629,4,4,0,4->4,0,0,0,0
109.2823,1.7629,4,4,0,4->4,0,0,0,0
109.3092,1.7629,2,1,1,2->1,0,0,0,0
109.3137,1.7629,2,1,1,2->1,0,0,0,0
109.4934,1.7629,0,0,0,0->0,0,0,0,0
109.5114,1.7629,0,0,0,0->0,0,0,0,0
109.5698,1.7629,0,0,0,0->0,0,0,0,0
109.5743,1.7629,0,0,0,0->0,0,0,0,0
109.5877,1.7629,0,0,0,0->0,0,0,0,0
109.5967,1.7629,0,0,0,0->0,0,0,0,0
109.2823,1.7674,4,4,0,4->4,0,0,0,0
109.5293,1.7674,0,0,0,0->0,0,0,0,0
109.3137,1.7719,1,1,0,1->1,0,0,0,0
109.5159,1.7719,0,0,0,0->0,0,0,0,0
109.3362,1.7764,1,1,0,1->1,0,0,0,0
109.3856,1.7764,0,0,0,0->0,0,0,0,0
109.4126,1.7764,0,0,0,0->0,0,0,0,0
109.5743,1.7764,0,0,0,0->0,0,0,0,0
109.2509,1.7809,4,4,0,4->4,0,0,0,0
109.3048,1.7809,3,4,1,3->4,0,0,0,0
109.3182,1.7809,1,1,0,1->1,0,0,0,0
109.3227,1.7809,2,1,1,2->1,0,0,0,0
109.3676,1.7809,1,0,1,1->0,0,1,0,0
109.3766,1.7809,0,0,0,0->0,0,0,0,0
109.3946,1.7809,0,0,0,0->0,0,0,0,0
109.4799,1.7809,0,0,0,0->0,0,0,0,0
109.5159,1.7809,0,0,0,0->0,0,0,0,0
109.5204,1.7809,0,0,0,0->0,0,0,0,0
109.6192,1.7809,0,0,0,0->0,0,0,0,0
109.3003,1.7854,4,4,0,4->4,0,0,0,0
109.3272,1.7854,0,1,1,0->1,1,0,0,0
109.3497,1.7854,1,0,1,1->0,0,1,0,0
109.3901,1.7854,0,0,0,0->0,0,0,0,0
109.5563,1.7854,0,0,0,0->0,0,0,0,0
109.6102,1.7854,1,0,1,1->0,0,1,0,0
109.3182,1.7899,4,4,0,4->4,0,0,0,0
109.3856,1.7899,0,0,0,0->0,0,0,0,0
109.4215,1.7899,0,1,1,0->1,1,0,0,0
109.4485,1.7899,0,0,0,0->0,0,0,0,0
109.4844,1.7899,0,0,0,0->0,0,0,0,0
109.5069,1.7899,0,0,0,0->0,0,0,0,0
109.2823,1.7944,4,4,0,4->4,0,0,0,0
109.3901,1.7944,1,1,0,1->1,0,0,0,0
109.3946,1.7944,1,0,1,1->0,0,1,0,0
109.4215,1.7944,1,0,1,1->0,0,1,0,0
109.4485,1.7944,1,0,1,1->0,0,1,0,0
109.5563,1.7944,0,0,0,0->0,0,0,0,0
109.6147,1.7944,0,0,0,0->0,0,0,0,0
109.6282,1.7944,0,0,0,0->0,0,0,0,0
109.3048,1.7989,4,4,0,4->4,0,0,0,0
109.444,1.7989,0,0,0,0->0,0,0,0,0
109.453,1.7989,1,0,1,1->0,0,1,0,0
109.5698,1.7989,0,0,0,0->0,0,0,0,0
109.5922,1.7989,0,0,0,0->0,0,0,0,0
109.6416,1.7989,0,0,0,0->0,0,0,0,0
109.2733,1.8034,4,4,0,4->4,0,0,0,0
109.2868,1.8034,4,4,0,4->4,0,0,0,0
109.3362,1.8034,1,0,1,1->0,0,1,0,0
109.3676,1.8034,0,0,0,0->0,0,0,0,0
109.4081,1.8034,0,0,0,0->0,0,0,0,0
109.5293,1.8034,0,0,0,0->0,0,0,0,0
109.5743,1.8034,0,0,0,0->0,0,0,0,0
109.5967,1.8034,0,0,0,0->0,0,0,0,0
109.6416,1.8034,0,0,0,0->0,0,0,0,0
109.2688,1.8079,4,4,0,4->4,0,0,0,0
109.3721,1.8079,0,0,0,0->0,0,0,0,0
109.4575,1.8079,0,0,0,0->0,0,0,0,0
109.4844,1.8079,0,0,0,0->0,0,0,0,0
109.2958,1.8124,4,4,0,4->4,0,0,0,0
109.3811,1.8124,3,0,1,3->0,0,1,0,0
109.4305,1.8124,0,0,0,0->0,0,0,0,0
109.4665,1.8124,0,0,0,0->0,0,0,0,0
109.5338,1.8124,0,0,0,0->0,0,0,0,0
109.5653,1.8124,0,0,0,0->0,0,0,0,0
109.6192,1.8124,0,0,0,0->0,0,0,0,0
109.6326,1.8124,0,0,0,0->0,0,0,0,0
109.5293,1.8168,0,0,0,0->0,0,0,0,0
109.5743,1.8168,0,0,0,0->0,0,0,0,0
109.2554,1.8213,4,4,0,4->4,0,0,0,0
109.4485,1.8213,0,0,0,0->0,0,0,0,0
109.4709,1.8213,0,0,0,0->0,0,0,0,0
109.5428,1.8213,0,0,0,0->0,0,0,0,0
109.5518,1.8213,0,0,0,0->0,0,0,0,0
109.5743,1.8213,0,0,0,0->0,0,0,0,0
109.2823,1.8258,4,4,0,4->4,0,0,0,0
109.3182,1.8258,4,4,0,4->4,0,0,0,0
109.4889,1.8258,0,0,0,0->0,0,0,0,0
109.5293,1.8258,0,0,0,0->0,0,0,0,0
109.5338,1.8258,0,0,0,0->0,0,0,0,0
109.5743,1.8258,0,0,0,0->0,0,0,0,0
109.6057,1.8258,0,0,0,0->0,0,0,0,0
109.6371,1.8258,0,0,0,0->0,0,0,0,0
109.6461,1.8258,0,0,0,0->0,0,0,0,0
109.2643,1.8303,4,4,0,4->4,0,0,0,0
109.2688,1.8303,4,4,0,4->4,0,0,0,0
109.3092,1.8303,4,4,0,4->4,0,0,0,0
109.3676,1.8303,0,0,0,0->0,0,0,0,0
109.5653,1.8303,0,0,0,0->0,0,0,0,0
109.6326,1.8303,0,0,0,0->0,0,0,0,0
109.3631,1.8348,1,0,1,1->0,0,1,0,0
109.435,1.8348,0,0,0,0->0,0,0,0,0
109.4575,1.8348,0,0,0,0->0,0,0,0,0
109.5383,1.8348,0,0,0,0->0,0,0,0,0
109.5787,1.8348,0,0,0,0->0,0,0,0,0
109.5877,1.8348,0,0,0,0->0,0,0,0,0
109.6192,1.8348,0,0,0,0->0,0,0,0,0
109.3092,1.8393,4,4,0,4->4,0,0,0,0
109.4754,1.8393,0,0,0,0->0,0,0,0,0
109.5159,1.8393,0,0,0,0->0,0,0,0,0
109.5293,1.8393,0,0,0,0->0,0,0,0,0
109.5608,1.8393,0,0,0,0->0,0,0,0,0
109.5877,1.8393,0,0,0,0->0,0,0,0,0
109.2868,1.8438,4,4,0,4->4,0,0,0,0
109.3407,1.8438,0,0,0,0->0,0,0,0,0
109.435,1.8438,0,0,0,0->0,0,0,0,0
109.462,1.8438,0,0,0,0->0,0,0,0,0
109.4665,1.8438,0,0,0,0->0,0,0,0,0
109.5114,1.8438,0,0,0,0->0,0,0,0,0
109.5608,1.8438,0,0,0,0->0,0,0,0,0
109.6057,1.8438,0,0,0,0->0,0,0,0,0
109.6237,1.8438,0,0,0,0->0,0,0,0,0
109.3811,1.8483,1,0,1,1->0,0,1,0,0
109.4036,1.8483,0,0,0,0->0,0,0,0,0
109.417,1.8483,0,0,0,0->0,0,0,0,0
109.5608,1.8483,0,0,0,0->0,0,0,0,0
109.6371,1.8483,0,0,0,0->0,0,0,0,0
109.3272,1.8528,4,4,0,4->4,0,0,0,0
109.3362,1.8528,4,4,0,4->4,0,0,0,0
109.3542,1.8528,0,0,0,0->0,0,0,0,0
109.3587,1.8528,1,0,1,1->0,0,1,0,0
109.4575,1.8528,1,0,1,1->0,0,1,0,0
109.4934,1.8528,0,0,0,0->0,0,0,0,0
109.5024,1.8528,0,0,0,0->0,0,0,0,0
109.5204,1.8528,0,0,0,0->0,0,0,0,0
109.5653,1.8528,0,0,0,0->0,0,0,0,0
109.6237,1.8528,0,0,0,0->0,0,0,0,0
109.6326,1.8528,0,0,0,0->0,0,0,0,0
109.3631,1.8573,1,0,1,1->0,0,1,0,0
109.4215,1.8573,0,0,0,0->0,0,0,0,0
109.5383,1.8573,0,0,0,0->0,0,0,0,0
109.3182,1.8618,4,4,0,4->4,0,0,0,0
109.3452,1.8618,0,0,0,0->0,0,0,0,0
109.3542,1.8618,0,0,0,0->0,0,0,0,0
109.4754,1.8618,0,0,0,0->0,0,0,0,0
109.4934,1.8618,0,0,0,0->0,0,0,0,0
109.5428,1.8618,0,0,0,0->0,0,0,0,0
109.5787,1.8618,0,0,0,0->0,0,0,0,0
109.6102,1.8618,0,0,0,0->0,0,0,0,0
109.3407,1.8663,0,0,0,0->0,0,0,0,0
109.4081,1.8663,0,0,0,0->0,0,0,0,0
109.453,1.8663,1,0,1,1->0,0,1,0,0
109.6012,1.8663,0,0,0,0->0,0,0,0,0
109.6102,1.8663,0,0,0,0->0,0,0,0,0
109.3182,1.8707,4,4,0,4->4,0,0,0,0
109.3542,1.8707,0,0,0,0->0,0,0,0,0
109.435,1.8707,1,0,1,1->0,0,1,0,0
109.4575,1.8707,1,0,1,1->0,0,1,0,0
109.4979,1.8707,0,0,0,0->0,0,0,0,0
109.6102,1.8707,0,0,0,0->0,0,0,0,0
109.6461,1.8707,0,0,0,0->0,0,0,0,0
109.3137,1.8752,4,4,0,4->4,0,0,0,0
109.3272,1.8752,4,4,0,4->4,0,0,0,0
109.3452,1.8752,0,0,0,0->0,0,0,0,0
109.4485,1.8752,0,0,0,0->0,0,0,0,0
109.6416,1.8752,0,0,0,0->0,0,0,0,0
109.3991,1.8842,0,0,0,0->0,0,0,0,0
109.4709,1.8842,0,1,1,0->1,1,0,0,0
109.5787,1.8842,0,0,0,0->0,0,0,0,0
109.6326,1.8842,0,0,0,0->0,0,0,0,0
109.3003,1.8887,4,4,0,4->4,0,0,0,0
109.453,1.8887,0,0,0,0->0,0,0,0,0
109.5159,1.8887,0,0,0,0->0,0,0,0,0
109.3497,1.8932,0,0,0,0->0,0,0,0,0
109.3542,1.8932,0,0,0,0->0,0,0,0,0
109.5922,1.8932,0,0,0,0->0,0,0,0,0
109.3227,1.8977,4,4,0,4->4,0,0,0,0
109.4305,1.8977,1,0,1,1->0,0,1,0,0
109.5069,1.8977,0,0,0,0->0,0,0,0,0
109.3676,1.9022,1,0,1,1->0,0,1,0,0
109.417,1.9022,1,0,1,1->0,0,1,0,0
109.5159,1.9022,0,0,0,0->0,0,0,0,0
109.5428,1.9022,0,0,0,0->0,0,0,0,0
109.5518,1.9022,0,0,0,0->0,0,0,0,0
109.6282,1.9022,0,0,0,0->0,0,0,0,0
109.3182,1.9067,4,4,0,4->4,0,0,0,0
109.3272,1.9067,4,4,0,4->4,0,0,0,0
109.3362,1.9067,1,0,1,1->0,0,1,0,0
109.3452,1.9067,1,0,1,1->0,0,1,0,0
109.3542,1.9067,1,1,0,1->1,0,0,0,0
109.3676,1.9067,1,0,1,1->0,0,1,0,0
109.4575,1.9067,0,0,0,0->0,0,0,0,0
109.3317,1.9112,0,0,0,0->0,0,0,0,0
109.4799,1.9112,1,1,0,1->1,0,0,0,0
109.6326,1.9112,1,1,0,1->1,0,0,0,0
109.3407,1.9157,0,1,1,0->1,1,0,0,0
109.3631,1.9157,1,1,0,1->1,0,0,0,0
109.4081,1.9157,1,1,0,1->1,0,0,0,0
109.4889,1.9157,0,1,1,0->1,1,0,0,0
109.5518,1.9157,0,0,0,0->0,0,0,0,0
109.3048,1.9201,4,4,0,4->4,0,0,0,0
109.3317,1.9201,1,1,0,1->1,0,0,0,0
109.3991,1.9201,1,1,0,1->1,0,0,0,0
109.4215,1.9201,0,0,0,0->0,0,0,0,0
109.4485,1.9201,0,0,0,0->0,0,0,0,0
109.4665,1.9201,0,0,0,0->0,0,0,0,0
109.5608,1.9201,0,0,0,0->0,0,0,0,0
109.6102,1.9201,0,0,0,0->0,0,0,0,0
109.6371,1.9201,0,0,0,0->0,0,0,0,0
109.3497,1.9246,1,1,0,1->1,0,0,0,0
109.3946,1.9246,1,0,1,1->0,0,1,0,0
109.5204,1.9246,0,0,0,0->0,0,0,0,0
109.5428,1.9246,0,0,0,0->0,0,0,0,0
109.3856,1.9291,1,1,0,1->1,0,0,0,0
109.4126,1.9291,0,0,0,0->0,0,0,0,0
109.4215,1.9291,2,1,1,2->1,0,0,0,0
109.462,1.9291,0,0,0,0->0,0,0,0,0
109.6237,1.9291,0,0,0,0->0,0,0,0,0
109.3542,1.9336,1,1,0,1->1,0,0,0,0
109.3901,1.9336,1,1,0,1->1,0,0,0,0
109.6237,1.9336,0,0,0,0->0,0,0,0,0
109.3407,1.9381,1,1,0,1->1,0,0,0,0
109.3587,1.9381,1,1,0,1->1,0,0,0,0
109.4126,1.9381,0,0,0,0->0,0,0,0,0
109.4665,1.9381,0,1,1,0->1,1,0,0,0
109.5518,1.9381,0,0,0,0->0,0,0,0,0
109.435,1.9426,1,1,0,1->1,0,0,0,0
109.4395,1.9426,1,1,0,1->1,0,0,0,0
109.3631,1.9471,4,4,0,4->4,0,0,0,0
109.462,1.9471,1,1,0,1->1,0,0,0,0
109.5383,1.9471,0,0,0,0->0,0,0,0,0
109.3092,1.9516,4,4,0,4->4,0,0,0,0
109.3497,1.9516,4,4,0,4->4,0,0,0,0
109.426,1.9516,4,4,0,4->4,0,0,0,0
109.4665,1.9516,1,0,1,1->0,0,1,0,0
109.5204,1.9516,1,0,1,1->0,0,1,0,0
109.5338,1.9516,0,0,0,0->0,0,0,0,0
109.6012,1.9516,0,0,0,0->0,0,0,0,0
109.3003,1.9561,4,4,0,4->4,0,0,0,0
109.5967,1.9561,0,0,0,0->0,0,0,0,0
109.3272,1.9606,4,4,0,4->4,0,0,0,0
109.5383,1.9606,0,0,0,0->0,0,0,0,0
109.6057,1.9606,0,0,0,0->0,0,0,0,0
109.3048,1.9651,4,4,0,4->4,0,0,0,0
109.3182,1.9651,4,4,0,4->4,0,0,0,0
109.4665,1.9651,1,1,0,1->1,0,0,0,0
109.4889,1.9651,1,1,0,1->1,0,0,0,0
109.5653,1.9651,1,1,0,1->1,0,0,0,0
109.6237,1.9651,0,0,0,0->0,0,0,0,0
109.3092,1.9696,4,4,0,4->4,0,0,0,0
